P,K,temperature,humidity,ph,rainfall,temperature_min,phenological_stage,leaf_area_index,spad_value,GDD,Cumulative_GDD,Phenological_Stage_Num,Normalized_SPAD,Growth_Stage,Leaf_Age,Fertilizer_Type,Irrigation_mm,Crop_Yield_g_per_plant,Plant_Variety,Epigenetic_Markers,Soil_Nitrogen
48,22,23.08974909,63.10459626,5.588650585,70.43473609,20.70278199,Tillering,3.640260334,29.14835195,11.89626554,1533.357622,1,-0.68624336,1666.997882,2,NPK,20,74,Variety_B,68.14138812,50.42664887
54,20,25.61707368,63.4711755,6.576418207,108.8303762,23.88964693,Tillering,3.943753068,35.53788763,14.75336031,1548.110982,1,0.014031147,1683.054735,2,Urea,30,80.5,Variety_B,71.42826815,61.4805456
35,25,21.44526922,63.1621551,6.178056304,65.88951188,19.91407578,Tillering,3.662510973,20.42259303,10.6796725,1558.790654,1,-1.64256113,1694.453165,2,Urea,20,73.5,Variety_B,67.06601902,35.33108594
43,19,18.51816776,55.53128131,6.641906353,90.988051,16.57085211,Panicle Initiation,3.060458417,33.03863074,7.544509933,1566.335164,2,-0.248545358,1703.395623,3,Urea,20,62.5,Variety_B,59.75805157,57.15683118
57,25,22.53510514,67.99257471,6.489040367,64.40866039,21.01600132,Tillering,3.938507904,38.26230474,11.77555323,1578.110718,1,0.312619329,1716.049225,2,Urea,20,83,Variety_B,74.20375363,66.1937872
35,23,23.02038334,61.89472002,5.680361038,63.03843397,18.21004113,Germination,2.5186616,49.86721898,10.61521223,1588.72593,0,1.835183337,1725.244591,1,NPK,20,61,Variety_B,63.86372997,86.27028884
46,22,24.89364635,65.61418761,6.625404348,87.9298085,20.13233811,Tillering,2.274947909,43.59048689,12.51299223,1601.238922,1,0.896572579,1739.51387,2,Urea,20,64,Variety_B,68.53979495,75.41154232
44,21,25.77175115,74.089114,6.524478032,107.4931917,22.60454607,Maturity,1.627134319,38.95145248,14.18814861,1615.427071,4,0.460606268,1757.054205,5,Urea,30,81.5,Variety_B,76.16794428,67.38601279
56,18,19.39851734,62.35750641,5.696205468,60.95197486,17.31957151,Tillering,1.040405305,48.47102293,8.359044425,1623.786115,1,1.431465117,1762.82652,2,NPK,20,74.5,Variety_B,66.45588342,83.85486967
55,21,21.54156232,59.64024162,6.803931519,109.7515385,17.62247598,Panicle Initiation,4.945436898,36.67175251,9.58201915,1633.368134,2,0.184103653,1778.313571,3,Urea,20,81,Variety_B,68.41910465,63.44213184
35,18,23.79746068,74.82913698,6.252797548,91.76337172,21.92894091,Tillering,2.153194293,27.46402331,12.8632008,1646.231335,1,-0.870840874,1788.384529,2,Urea,20,75.5,Variety_B,72.88523129,47.51276033
57,18,18.9802729,74.52600826,6.092725883,94.26249353,13.98247124,Maturity,4.565588775,32.41700225,6.481372072,1652.712707,4,-0.318160753,1801.278296,5,Urea,20,75.5,Variety_B,72.91074882,56.08141389
56,17,24.10859207,73.13112261,6.234330356,71.07562236,22.66689019,Panicle Initiation,2.25829223,44.65761494,13.38774113,1666.100448,2,1.135097233,1811.35874,3,Urea,20,86,Variety_B,76.14959635,77.25767385
44,23,24.7947077,70.04556743,5.722579819,76.72860067,23.29609731,Flowering,1.504565805,32.20541971,14.0454025,1680.145851,3,-0.342951521,1826.650417,4,NPK,20,63.5,Variety_B,70.07421469,55.7153761
48,17,21.63162756,60.27766379,6.430616465,69.21803098,19.76319329,Maturity,2.536181229,41.69947841,10.69741042,1690.843261,4,0.788112315,1840.379442,5,Urea,20,69.5,Variety_B,64.7498528,72.14009765
60,17,25.37548751,57.21025565,5.983952675,101.7004306,23.82530996,Maturity,2.538927222,25.87378896,14.60039873,1705.44366,4,-1.097972144,1855.982587,5,NPK,30,83,Variety_B,68.34569443,44.7616549
51,23,22.21738222,72.85462807,6.80163854,106.6213157,18.94535273,Panicle Initiation,4.45914754,42.37674101,10.58136748,1716.025027,2,0.863480174,1867.484175,3,Urea,20,71.5,Variety_B,73.39525005,73.31176195
46,22,20.58314011,69.00128641,6.499936446,66.29390357,19.07121783,Tillering,4.553199132,21.62532345,9.827178968,1725.852206,1,-1.510745378,1877.405405,2,Urea,20,82,Variety_B,72.03386112,37.41180957
60,15,24.87502824,68.74248334,6.265564338,91.26056654,23.38557328,Panicle Initiation,1.634774968,33.82364846,14.13030076,1739.982507,2,-0.155061802,1890.617282,3,Urea,20,68,Variety_B,70.68059157,58.51491184
58,18,20.03728219,56.35606753,6.727303282,109.024141,15.62610984,Panicle Initiation,2.382386889,25.52795364,7.831696016,1747.814203,2,-1.142951662,1900.19659,3,Urea,20,75,Variety_B,64.62932861,44.1633598
43,23,25.95263264,61.89082199,6.325235159,99.57981207,23.69610596,Maturity,2.403878693,39.81019094,14.8243693,1762.638572,4,0.562949567,1918.042451,5,Urea,30,70,Variety_B,68.02160515,68.87163033
43,17,19.28889933,65.47050802,6.807487794,71.3195307,17.31414742,Maturity,1.921487508,28.72581186,8.301523377,1770.940096,4,-0.758071876,1926.861583,5,Urea,20,61.5,Variety_B,64.53530642,49.69565452
36,20,20.57981887,65.34583901,6.671085817,78.34604471,19.09275583,Panicle Initiation,4.8321242,30.35693852,9.836287348,1780.776383,2,-0.567893719,1938.608507,3,Urea,20,77.5,Variety_B,68.00749854,52.51750364
36,23,24.71417533,56.73426469,6.648725327,88.45361858,22.18323442,Germination,4.571528511,32.55778577,13.44870488,1794.225088,0,-0.220281593,1950.796617,1,Urea,20,68,Variety_B,64.04203767,56.32496938
60,23,20.27317074,63.91281869,6.439071996,62.50351892,15.66318861,Germination,2.243462598,23.99690894,7.968179676,1802.193268,0,-1.236870748,1957.43673,1,Urea,20,85,Variety_B,71.52912084,41.51465247
38,17,18.41932981,64.23580251,6.474476516,76.41312437,13.68632734,Flowering,3.834559624,28.93865655,6.052828577,1808.246096,3,-0.723142329,1969.080656,4,Urea,20,57.5,Variety_B,62.07031909,50.06387583
54,17,23.39128187,61.74427165,5.871647806,107.3198135,18.95357897,Panicle Initiation,4.352016586,30.92114019,11.17243042,1819.418527,2,-0.500705964,1980.770543,3,NPK,20,82.5,Variety_B,69.05163726,53.49357253
38,22,19.84939404,61.24500053,5.730617109,100.7689246,17.31919579,Panicle Initiation,1.486909843,36.37360552,8.584294913,1828.002822,2,0.148598926,1987.489731,3,NPK,20,77.5,Variety_B,65.70062815,62.92633755
44,21,21.869274,61.91044947,5.850439831,107.2681929,18.25457728,Flowering,2.436005978,38.58292127,10.06192564,1838.064747,3,0.399271699,2000.500753,4,NPK,20,74.5,Variety_B,66.71319823,66.7484538
58,19,22.8056033,56.50768935,5.791649933,101.5952794,18.19891084,Flowering,1.391614606,36.15977922,10.50225707,1848.567004,3,0.117262784,2010.958619,4,NPK,20,77,Variety_B,65.85107595,62.55641805
44,20,19.0781471,69.02298571,6.740000688,80.72515943,17.64649644,Tillering,1.781966869,47.06282308,8.36232177,1856.929326,1,1.277130514,2018.711293,2,Urea,20,65,Variety_B,67.58675211,81.41868393
35,16,22.02720976,65.35549924,6.272417541,83.73280082,20.19241755,Flowering,2.109456178,40.59690091,11.10981366,1868.03914,3,0.633661678,2033.148596,4,Urea,20,57,Variety_B,63.35208405,70.23263857
45,20,23.80546189,59.24537979,5.715208817,89.9622014,20.86125539,Panicle Initiation,1.831678016,36.93694115,12.33335864,1880.372498,2,0.215683548,2045.204176,3,NPK,20,72,Variety_B,65.47399994,63.90090819
60,25,18.52510753,69.0276233,5.773454729,88.10234397,15.1306759,Tillering,1.378198491,48.50121297,6.827891714,1887.20039,1,1.434773857,2051.578589,2,NPK,20,78.5,Variety_B,72.0879275,83.90709844
51,24,23.50297882,61.32026065,5.584171461,64.77791424,19.78883859,Tillering,1.956464517,41.04061103,11.6459087,1898.846299,1,0.617113608,2064.802763,2,NPK,20,71,Variety_B,67.51182473,71.00025708
36,24,26.54986394,72.89187265,5.787268394,73.33636055,23.97272808,Flowering,2.891461795,29.43388179,15.26129601,1914.107595,3,-0.665507271,2083.999057,4,NPK,30,73,Variety_B,73.53824294,50.9206155
48,18,19.29563411,69.63481219,5.77597783,83.21030571,16.22605093,Panicle Initiation,3.185228452,35.58724294,7.760842519,1921.868437,2,0.054955218,2092.053666,3,NPK,20,71,Variety_B,68.60124644,61.56593029
53,18,20.68899915,59.4375337,6.864793607,103.651438,17.82219641,Tillering,1.122664529,39.79493706,9.255597782,1931.124035,1,0.480591369,2099.2467,2,Urea,20,73,Variety_B,65.61324267,68.84524111
45,23,19.32666088,68.034493,6.192360003,84.22969177,16.38228533,Panicle Initiation,1.656606087,30.0690764,7.854473104,1938.978508,2,-0.602173677,2109.635114,3,Urea,20,74.5,Variety_B,69.46332685,52.01950217
45,21,24.60532218,73.58868502,6.636803223,96.59195302,22.05706372,Flowering,3.140655682,38.88034156,13.33119295,1952.309701,3,0.43388592,2126.450357,4,Urea,20,69.5,Variety_B,73.21855332,67.2629909
35,24,22.27373646,59.52193158,5.826426917,67.96704792,19.07008004,Germination,2.787453771,20.51679754,10.67190825,1962.981609,0,-1.650127892,2134.769063,1,NPK,20,65,Variety_B,63.46631652,35.49405974
54,22,25.70196694,61.33450447,6.960358276,83.20711308,22.51579589,Flowering,2.302603911,35.32382201,14.10888142,1977.090491,3,0.019972827,2152.393095,4,Urea,30,86,Variety_B,72.12425398,61.11021208
39,18,19.20129357,68.30578978,6.11275104,87.85092352,16.419343,Panicle Initiation,4.49917049,21.70799848,7.810318283,1984.900809,2,-1.59784966,2162.39998,3,Urea,20,78,Variety_B,68.60106294,37.55483737
48,20,21.70181447,60.47470519,6.708446922,95.71388473,17.6905304,Tillering,3.021924119,39.14135627,9.696172437,1994.596982,1,0.408960817,2170.618906,2,Urea,20,65,Variety_B,64.74314654,67.71454635
37,16,20.51716779,59.21235483,5.561510732,67.61013737,16.79346063,Tillering,3.426211392,48.04645241,8.655314209,2003.252296,1,1.384933425,2180.678507,2,NPK,20,69.5,Variety_B,61.94995097,83.12036267
50,19,23.30355338,73.62548442,5.873242491,97.59081274,21.10370805,Flowering,3.04582781,30.70403885,12.20363072,2015.455926,3,-0.517684483,2195.501754,4,NPK,20,81.5,Variety_B,74.75810906,53.11798721
39,24,24.2547451,55.64709899,6.995843776,64.23845455,20.4305795,Germination,1.86801862,43.02972702,12.3426623,2027.798589,0,1.023243121,2204.666607,1,Urea,20,69.5,Variety_B,64.3229538,74.44142774
52,17,24.86374934,65.7420046,5.714799723,75.82270467,21.56304101,Germination,2.916320846,34.09981152,13.21339518,2041.011984,0,-0.037168731,2219.928305,1,NPK,20,73,Variety_B,69.44538187,58.99267393
39,23,22.6265115,65.77472881,6.78073637,88.17251033,20.85513194,Tillering,1.301673631,26.2514826,11.74082172,2052.752806,1,-1.003731805,2232.054479,2,Urea,20,68,Variety_B,68.10641083,45.4150649
49,20,18.04185513,60.61494304,5.513697923,104.2321615,14.07242569,Maturity,1.167069283,41.97839377,6.057140409,2058.809946,4,0.821353073,2241.977015,5,NPK,20,75,Variety_B,64.73243233,72.62262122
42,21,23.26237612,72.33125523,5.798423908,67.10225139,21.88450083,Tillering,4.330052359,33.91835752,12.57343847,2071.383385,1,-0.163464638,2255.713437,2,NPK,20,63,Variety_B,69.94963241,58.67875851
38,21,22.88330922,71.59722446,6.352471866,67.72777298,18.39161117,Maturity,1.121002875,39.05852811,10.6374602,2082.020845,4,0.473367398,2267.141848,5,Urea,20,79,Variety_B,72.56341904,67.57125363
52,25,25.97482359,69.36385721,6.822586546,103.2234212,24.60311501,Flowering,4.937759829,43.15109189,15.2889693,2097.309814,3,0.930922264,2286.247574,4,Urea,30,83.5,Variety_B,76.06540997,74.65138897
40,19,26.14384005,66.20569924,6.655426355,107.2361366,24.02888899,Panicle Initiation,1.884769764,22.14635817,15.08636452,2112.396179,2,-1.545647752,2298.280948,3,Urea,30,63.5,Variety_B,68.05364145,38.31319963
57,24,18.66116213,61.55327249,6.121294041,75.03247667,14.81663341,Germination,3.088135283,42.12062938,6.738897769,2119.135076,0,0.915289365,2305.223212,1,Urea,20,70.5,Variety_B,66.51387752,72.86868883
52,18,25.10787449,55.97732754,5.790770203,78.16077693,22.97133132,Tillering,3.573082017,47.12799836,14.0396029,2133.174679,1,1.284273535,2321.747761,2,NPK,30,70.5,Variety_B,64.40627569,81.53143716
59,17,23.33844615,59.24580604,6.47444292,105.0083144,18.38371362,Germination,2.206770731,40.21523181,10.86107988,2144.035759,0,0.689026736,2331.24253,1,Urea,20,68.5,Variety_B,65.84294723,69.57235103
38,15,25.08239719,65.92195844,6.455116637,62.49190812,23.04614561,Maturity,3.69913067,46.03997294,14.0642714,2158.10003,4,1.305406637,2351.799161,5,Urea,30,70.5,Variety_B,67.76700808,79.64915319
60,22,25.36768364,72.52054555,6.606984086,107.9124111,24.30600842,Flowering,1.130783017,29.5290971,14.83684603,2172.936877,3,-0.654425971,2364.06766,4,Urea,30,73.5,Variety_B,75.47153668,51.08533798
37,22,25.34217103,63.31801994,6.330554389,74.52082026,22.20368009,Flowering,3.530360891,34.60894998,13.77292556,2186.709802,3,-0.063225054,2381.240163,4,Urea,30,68.5,Variety_B,67.39421102,59.87348347
58,15,25.00933355,67.816568,6.528631266,62.91359494,20.24900766,Tillering,1.874187805,37.32333094,12.6291706,2199.338973,1,0.209710535,2391.21316,2,Urea,30,75.5,Variety_B,71.72919618,64.56936253
60,23,18.66746724,71.516474,5.721667141,69.93293255,14.07496093,Tillering,4.677303929,31.54206162,6.371214083,2205.710187,1,-0.42389975,2401.387491,2,NPK,20,87.5,Variety_B,74.75822418,54.5677666
59,17,20.37999665,63.73849998,6.644205485,108.5054416,17.37874605,Flowering,3.314517656,31.01726735,8.879371352,2214.589558,3,-0.481230479,2411.904076,4,Urea,20,77.5,Variety_B,68.80777194,53.65987252
55,15,18.09300227,72.61024172,6.376651091,78.96159541,15.38865562,Maturity,4.492124636,25.00253577,6.740828945,2221.330387,4,-1.201806931,2421.822512,5,Urea,20,80.5,Variety_B,71.96831242,43.25438688
51,18,26.16985907,71.96246617,6.247040422,79.84925393,21.92521306,Maturity,1.946005394,44.44108885,14.04753607,2235.377923,4,1.114853774,2434.323929,5,Urea,30,72.5,Variety_B,73.39740097,76.88308371
48,25,18.65396672,61.37879671,6.656730008,93.62039175,16.19264592,Tillering,2.488612116,45.01928587,7.423306319,2242.801229,1,1.053164786,2440.289842,2,Urea,20,80,Variety_B,67.94502305,77.88336456
60,22,26.07470121,59.37147589,6.2048017,85.75692395,21.86292948,Panicle Initiation,2.101686737,24.83139548,13.96881534,2256.770045,2,-1.225901042,2455.871732,3,Urea,30,76.5,Variety_B,69.53849945,42.95831418
57,24,18.92851916,72.80086137,6.158860284,82.34162918,15.00523844,Germination,3.404532334,44.82641454,6.966878802,2263.736924,0,1.236596622,2463.141456,1,Urea,20,85.5,Variety_B,75.26715452,77.54969715
35,22,23.30546753,63.24648023,6.385684214,108.7603001,19.41094647,Flowering,2.235892472,38.55341728,11.358207,2275.095131,3,0.395837981,2477.331023,4,Urea,20,62,Variety_B,65.07683766,66.69741189
54,19,18.74826712,62.49878458,6.417820493,70.23401597,17.36766378,Maturity,2.6220159,27.34118463,8.057965448,2283.153096,4,-0.923089894,2487.775112,5,Urea,20,66.5,Variety_B,65.09939143,47.30024941
58,23,19.74213321,59.66263104,6.381201909,65.50861389,15.73193986,Germination,2.888023794,35.99172814,7.737036533,2290.890133,0,0.18749306,2492.778156,1,Urea,20,82,Variety_B,68.35688995,62.26568968
57,19,25.73044432,70.74739256,6.877869005,98.73771338,24.17385262,Germination,1.056767221,31.92604283,14.95214847,2305.842281,0,-0.295299962,2506.899048,1,Urea,30,79.5,Variety_B,75.19259541,55.2320541
72,77,17.02498456,16.98861173,7.485996067,88.55123143,14.90821241,Germination,3.526772469,35.97481024,5.966598485,2311.80888,0,0.185484088,2516.335652,1,DAP,20,94.5,Variety_B,61.29589733,62.23642172
72,84,19.02061277,17.13159126,6.920251378,79.92698081,17.2937696,Tillering,1.455674242,35.18677474,8.157191184,2319.966071,1,-0.024449804,2524.421745,2,Urea,20,89.5,Variety_B,62.22619156,60.8731203
58,85,17.88776475,15.40589717,5.996932037,68.54932919,14.88620225,Germination,2.246602324,32.19343103,6.386983499,2326.353054,0,-0.263548081,2531.599657,1,NPK,20,91,Variety_B,59.45621371,55.69463568
72,85,18.86805647,15.65809214,6.391173589,88.51048983,14.9059463,Flowering,1.356934508,38.88680941,6.887001385,2333.240056,3,0.434638658,2541.59699,4,Urea,20,89.5,Variety_B,61.31097281,67.27418028
67,77,18.36952567,19.56381041,7.152811172,79.26357665,16.06259332,Germination,4.246038828,41.21090614,7.216059493,2340.456115,0,0.807261322,2549.702154,1,DAP,20,90,Variety_B,61.52140218,71.29486762
73,81,20.45078582,15.40312102,5.988992796,92.68373702,17.26938567,Germination,2.635808527,32.95397652,8.860085746,2349.316201,0,-0.173234633,2557.952009,1,NPK,20,93,Variety_B,61.57527052,57.01037938
70,84,20.6543203,16.60820843,6.231049028,74.6631118,16.33504251,Maturity,1.762057156,24.76341475,8.494681406,2357.810882,4,-1.230305054,2570.572939,5,Urea,20,106,Variety_B,65.30446175,42.84070752
70,84,17.3348681,18.74926979,7.550808267,82.61734721,14.29877533,Panicle Initiation,4.471087266,44.77387565,5.816821715,2363.627704,2,1.148942098,2578.098791,3,DAP,20,106.5,Variety_B,65.9390671,77.45880487
62,75,18.17912258,18.90426935,7.010570541,81.84997529,14.50835915,Tillering,1.893355586,36.37309521,6.343740865,2369.971445,1,0.105567465,2581.8648,2,DAP,20,89.5,Variety_B,60.03012603,62.92545471
74,81,18.01272266,18.30968112,8.753795334,81.98568791,13.74199343,Flowering,4.048281848,43.57742379,5.877358044,2375.848803,3,0.980539412,2592.897085,4,DAP,20,91.5,Variety_B,63.51220682,75.38894316
66,79,20.99373558,19.33470387,8.718192847,93.55280105,16.58320897,Maturity,4.738829401,49.76313787,8.788472274,2384.637275,4,1.749128443,2604.376105,5,DAP,20,101.5,Variety_B,65.99576188,86.09022852
66,79,19.46233971,15.22538951,7.976607593,74.58565097,18.25710924,Panicle Initiation,1.991428007,34.12940853,8.859724475,2393.497,2,-0.118650473,2609.488428,3,DAP,20,94,Variety_B,61.38359519,59.04387676
63,81,19.81344531,14.69765308,6.515499549,78.96514709,17.74230145,Tillering,2.206929618,46.7583822,8.777873381,2402.274873,1,1.243764681,2618.481803,2,Urea,20,101,Variety_B,61.88350439,80.89200121
62,85,18.97424756,19.5161216,8.490127142,80.7108745,15.17977688,Flowering,3.267810124,44.50067095,7.077012222,2409.351885,3,1.087988305,2629.619695,4,DAP,20,85,Variety_B,62.64183611,76.98616074
62,77,18.19737048,14.71070537,6.576415562,70.18185181,13.64702295,Tillering,3.71974303,35.80743304,5.922196716,2415.274082,1,0.043572538,2634.993825,2,Urea,20,83,Variety_B,56.78015021,61.94685916
72,84,18.72963144,19.18197264,6.481783043,71.58010169,16.73251679,Flowering,3.234110979,37.76868355,7.731074116,2423.005156,3,0.304509489,2645.239267,4,Urea,20,92,Variety_B,63.37190872,65.33982254
56,76,20.99502153,19.8601304,7.966605025,73.50734019,16.34167636,Flowering,3.423270867,38.44593581,8.668348943,2431.673505,3,0.383329125,2655.096776,4,DAP,20,91,Variety_B,62.10803683,66.51146895
71,84,20.28155898,16.39535215,8.140825437,82.52339655,18.41856434,Germination,1.005965897,40.77800063,9.350061659,2441.023567,0,0.755854549,2660.029533,1,DAP,20,97,Variety_B,64.49479493,70.54594109
78,76,17.48042641,15.7559405,7.228963452,66.96980581,14.57299509,Tillering,4.20504553,46.5581673,6.026710752,2447.050277,1,1.221821711,2671.255323,2,DAP,20,89.5,Variety_B,60.10751889,80.54562943
70,77,20.88818675,14.32313811,6.492546046,90.46228334,18.77817543,Tillering,4.528534668,38.62234852,9.83318109,2456.883459,1,0.352079079,2682.411993,2,Urea,20,89,Variety_B,59.61237138,66.81666294
80,83,17.08498521,16.14565756,7.528599957,71.31007253,15.1003296,Maturity,4.236884125,29.40001318,6.092657406,2462.976116,4,-0.677721467,2692.213,5,DAP,20,94.5,Variety_B,62.92398284,50.8620228
68,77,20.09340593,15.11279612,7.701446446,85.74904898,16.70512421,Flowering,3.764056683,31.52897257,8.399265072,2471.375381,3,-0.421677456,2700.139438,4,DAP,20,85,Variety_B,59.4146283,54.54512255
78,76,17.57212145,14.99927489,8.519975748,89.31050665,12.70660753,Flowering,4.319618064,31.11893377,5.13936449,2476.514745,3,-0.469398389,2706.834364,4,DAP,20,92.5,Variety_B,61.14047147,53.83575542
68,83,19.12065218,18.43475844,6.620900869,85.52950164,15.14739563,Panicle Initiation,3.344769342,36.06382981,7.134023906,2483.648769,2,0.111709395,2712.993539,3,Urea,20,105.5,Variety_B,65.33818061,62.39042557
62,83,18.57665902,19.22008229,8.104396058,72.94940441,15.64013983,Panicle Initiation,3.760505782,33.22390038,7.108399425,2490.757169,2,-0.226482588,2721.517675,3,DAP,20,102,Variety_B,65.10334239,57.47734766
